Student_ID,Age,Gender,Attendance_%,Study_Hours_per_Day,Assignments_Completed,Previous_Semester_Marks,Internal_Assessment_Marks,Class_Participation,Discipline_Score,Internet_Access,Parental_Education,Family_Income,Sleep_Hours,Extra_Curricular_Activities,Screen_Time_Hours,Tuition,Stress_Level,Learning_Style,Performance_Category,Pass_Fail,Final_Grade
STU1131,24,Female,60.379110701017325,4.937774873339695,6,83.09980162245938,21.60945429498537,5,5,Limited,PhD,Low,11.477635222746077,1,5.679099920387834,No,9,Auditory,At Risk,Fail,4.137957889377006
STU1132,19,Female,65.68896651954113,6.817878531385018,2,77.22705142431886,42.765134262354614,4,0,Yes,PhD,Medium,9.229631956744285,1,2.0936648314563966,No,2,Auditory,Average,Pass,47.417431866284936
STU1133,24,Other,64.22041945744166,0.9633858094461525,8,51.2434349265645,92.11934965534363,0,9,No,High School,Medium,3.642959736436339,1,2.9841123324441963,Yes,2,Auditory,Poor,Fail,26.359096435694397
STU1134,18,Other,82.75967353880475,7.179690244559832,0,62.08401122445957,60.920706149945644,9,6,No,PhD,Low,9.041320433589455,2,11.846975339569259,Yes,10,Reading,At Risk,Fail,19.86998027656165
STU1135,22,Female,95.06773756664079,0.6355654423911599,5,40.006016714703044,83.83590013625272,2,3,Limited,Bachelor,Medium,5.732507102574654,3,7.347350560245522,Partial,7,Auditory,At Risk,Fail,17.954898298797424
STU1136,21,Other,80.00536367844263,2.791273815646984,5,94.48460230595059,52.18368794215418,3,0,Yes,Master,Low,3.984000255641681,1,0.5429581710210223,No,6,Kinesthetic,Poor,Fail,34.149459587134494
STU1137,23,Other,68.29495576565395,4.8840745219039565,7,97.76838610692015,74.15709182769912,0,8,Yes,Master,Very High,11.92998007629612,2,5.713721703598782,No,8,Kinesthetic,Poor,Fail,28.67502077820028
STU1138,24,Other,86.75230688433301,4.475318080948295,2,81.27241222259516,33.52025737895674,10,2,Yes,High School,Very High,4.618947182889531,5,6.978233054986343,Yes,7,Kinesthetic,At Risk,Fail,14.965244731049522
STU1139,20,Other,78.45827944732825,0.7711285799554677,4,89.45942406828408,78.92266137773467,7,8,Limited,High School,Low,10.186860116670342,1,3.9525898142782236,No,10,Reading,Average,Pass,48.94284877433112
STU1140,16,Other,43.63662142706881,6.391305342286825,10,35.783220156092305,82.92648371334525,2,6,No,Master,Very High,10.932635428780756,3,10.652538235679474,Partial,7,Auditory,At Risk,Fail,17.667030527897655
STU1141,18,Female,45.739815185130496,7.785226345162022,9,56.8778032569474,27.211220729275638,4,7,Yes,Master,Low,7.772950718621694,1,9.719529638079983,Yes,9,Auditory,Average,Pass,47.479891253770084
STU1142,23,Other,42.275016644418,1.4498263134701608,10,53.15677804175503,34.664859444263485,2,6,Limited,PhD,Medium,11.78402571192553,2,4.845999956390542,Partial,6,Kinesthetic,Poor,Fail,30.94058119466671
STU1143,21,Male,67.4089795723792,7.1610477585237025,4,69.54660959333484,57.031141887160224,3,9,Yes,High School,High,4.078805346907232,3,9.087157107100202,Partial,1,Visual,Poor,Fail,24.888451888070197
STU1144,23,Female,89.55120606033789,4.454475536894004,7,42.83487062719292,70.99493891261052,8,10,Yes,High School,High,11.647827446692387,4,6.3480411322032975,No,8,Kinesthetic,Average,Pass,51.48474863176232
STU1145,24,Female,58.784990161081126,7.487470169962619,6,69.43669244388983,70.99930676598746,2,8,Limited,Master,Low,3.6359318931718447,5,9.759058909313561,No,7,Reading,Poor,Fail,27.125504954757794
STU1146,19,Female,63.0496109855489,1.408687667334089,2,75.80557559036117,73.45623844605676,7,2,Yes,Bachelor,Very High,7.296059450719754,5,5.858304131761694,No,1,Kinesthetic,At Risk,Fail,9.693974041445895
STU1147,16,Other,94.56862650207344,6.336171145435396,6,39.26471643000839,77.15321975997597,5,7,Yes,High School,Medium,10.695243033301743,2,1.338127461740604,No,2,Kinesthetic,At Risk,Fail,15.868265679070781
STU1148,16,Male,90.21420671899929,0.4782526035626491,9,39.22044962058108,60.461331017669906,5,1,No,High School,Very High,7.978724440911428,1,3.7230806474877576,Yes,4,Kinesthetic,Poor,Fail,20.966039664226447
STU1149,19,Other,79.9028867429536,7.065571574421812,7,32.47963728902057,65.98843914010929,0,3,Limited,High School,High,8.251140375033543,3,7.486416683937801,Yes,3,Visual,Poor,Fail,32.595094108723906
STU1150,22,Female,56.00822692553508,5.393275377597069,4,83.2624714736901,20.672490704663797,10,9,Yes,Master,Very High,4.448858623230123,4,11.502264431886768,Partial,8,Kinesthetic,Poor,Fail,36.44742080218608
STU1151,17,Female,47.02248896130661,2.9620382713794404,10,53.170597578716325,33.3280564273789,6,3,No,PhD,Very High,11.859128813131699,1,10.581923935502608,No,1,Auditory,Poor,Fail,28.943959866217646
STU1152,18,Female,40.963529360806824,1.5237345879828013,4,45.77943190213615,59.88512336759341,3,5,Yes,Master,High,5.0801236692549665,0,10.073235615030358,Yes,10,Auditory,At Risk,Fail,13.523078479606571
STU1153,16,Female,46.42064035626525,6.532264788537638,10,84.46660765316602,79.64744464562848,7,2,Yes,Master,High,10.73036625749759,1,6.559063536403158,Yes,1,Reading,Poor,Fail,20.488491781459985
STU1154,20,Other,57.55578661743657,4.8259305711584926,0,40.027898306267765,84.71399200187192,8,0,No,High School,Very High,11.609000679146119,4,2.243335779635641,Yes,2,Reading,At Risk,Fail,12.823637066114562
STU1155,16,Male,73.10740381476974,2.883326823584011,7,59.902839896811344,78.31549536644415,1,9,Yes,High School,Very High,5.527004450779323,2,0.21623826940981195,Yes,3,Auditory,At Risk,Fail,23.30892558946802
STU1156,23,Male,43.840004965143216,3.55068659842013,5,82.1350672862969,58.91221786281677,7,7,No,Bachelor,Medium,9.574628891748189,4,4.221708361201549,Partial,1,Auditory,Average,Pass,57.222447987158986
STU1157,16,Female,48.17366669910694,6.612341248579012,5,70.16826223110236,42.50220382774938,10,8,No,Master,Low,3.723366198527139,1,9.212827676801899,Yes,2,Kinesthetic,Poor,Fail,25.716927387319537
STU1158,16,Male,50.86484213847646,2.7114175468549417,4,68.78001004446962,55.57729281932086,7,6,No,PhD,Medium,9.673007796329184,2,3.00460584791893,No,2,Kinesthetic,Poor,Fail,26.417961804574915
STU1159,17,Female,77.91892557899837,0.7170614248794296,4,41.02243875012176,20.743591847204375,5,8,Yes,PhD,Medium,7.359030711177457,3,3.500802865237692,Partial,5,Auditory,Poor,Fail,29.749095431013824
STU1160,17,Female,76.94738793880747,7.290257377627782,2,42.665290948431874,67.83675648894602,2,5,Limited,Master,Very High,4.061413020475594,2,1.4409787186389864,Yes,9,Kinesthetic,Poor,Fail,40.016505776017944
STU1161,21,Male,73.04594358232917,3.0987499172642767,2,70.77911557368188,25.965352328796918,4,2,Limited,High School,Medium,11.051772777865144,1,8.509513516852714,Yes,2,Kinesthetic,Poor,Fail,32.41830662552365
STU1162,22,Female,55.03008548175637,2.787100088921708,1,31.649680275646205,31.63120758989697,1,10,Yes,High School,Medium,9.109733796284422,1,3.4391534177891603,No,8,Kinesthetic,Poor,Fail,30.636106604789106
STU1163,20,Male,62.26718147312392,1.635196951007515,8,90.83825922743873,70.07812963618103,5,8,No,Bachelor,Medium,4.517314662398889,2,7.5422781377135415,Partial,5,Auditory,Poor,Fail,26.759936375122038
STU1164,16,Female,45.801382980264584,7.1793805698267645,7,54.532956044868236,21.067893787659948,2,0,Limited,PhD,Medium,7.795264838122932,2,6.289688212501822,Yes,5,Reading,Poor,Fail,35.84142504660342
STU1165,16,Male,53.587636225483294,1.740042669502671,10,59.163135191212895,65.88442666355445,3,0,No,High School,Very High,5.932846904242208,5,11.911863529108649,Partial,1,Kinesthetic,At Risk,Fail,8.206645231482687
STU1166,18,Female,93.86231358835482,5.093382944011069,2,48.090263431282004,71.07040698562238,8,1,Limited,High School,High,9.395071579382694,2,11.355708328265916,Partial,8,Visual,Poor,Fail,40.68408685177158
STU1167,17,Male,98.78150478614971,7.0461200928648235,4,91.36697694841723,83.0620010813503,9,10,Yes,High School,Very High,8.6471597153894,1,4.730208915777692,No,6,Auditory,Average,Pass,45.809420865473705
STU1168,20,Female,78.85957513841768,0.2793089168257392,9,74.97528509641336,25.442442237081792,4,3,Limited,Bachelor,Medium,4.7059017160961645,0,9.626214839156507,Partial,9,Visual,Poor,Fail,24.15153055667657
STU1169,21,Female,95.00939752140522,6.630333642401566,4,61.493592832454674,20.23453307172148,6,2,Yes,PhD,Low,5.179010629296786,5,4.881953908394037,Yes,7,Auditory,Poor,Fail,29.175514989897607
STU1170,22,Female,78.5645140240855,3.284795373518196,7,70.97161569618189,81.34863151438857,8,0,No,Bachelor,Low,9.340897207361813,2,3.2372066770160113,No,2,Auditory,At Risk,Fail,21.60390004772834
STU1171,19,Male,41.99178916632819,5.263796602121695,5,56.62587171827737,43.2043103359327,4,6,No,Bachelor,High,9.076457610082565,2,0.17503328469424018,No,2,Kinesthetic,Average,Pass,31.331524361154585
STU1172,22,Other,99.80575509918454,2.9792365058044314,6,62.59077347990885,90.97641772188643,0,3,Yes,Bachelor,Low,5.810196144344346,3,8.625366634893659,Yes,4,Reading,Poor,Fail,31.110821934173618
STU1173,23,Female,45.93713810119209,5.564130050779951,4,55.03425353899992,34.79748752998113,1,10,Limited,Bachelor,Medium,7.304169927909346,4,3.3626899214104817,Partial,9,Reading,Poor,Fail,16.801873732672853
STU1174,16,Female,80.95850808670365,2.034359316461593,0,58.74723559475847,66.84046042789953,2,0,No,Master,Very High,7.204758994825639,3,5.769690025827893,No,2,Kinesthetic,Poor,Fail,21.377068841529244
STU1175,21,Male,55.1701721844874,0.17544433948317018,7,52.04835808066012,28.75277314833184,2,5,Yes,High School,Very High,4.119980397291928,5,1.9845125562118229,Partial,5,Reading,Poor,Fail,20.366428385728327
STU1176,23,Female,63.51886677441761,7.582300118303628,3,35.43487542822154,52.215211872352654,0,5,Yes,Bachelor,Low,8.589519612808054,0,0.7818018927341472,Yes,7,Reading,Poor,Fail,25.546115328875693
STU1177,20,Female,78.7560510880563,0.13094211232066222,4,32.61423947142182,90.56515159751443,8,0,Limited,PhD,High,5.379935111501055,2,8.969361701994334,No,8,Visual,Poor,Fail,24.10840968118682
STU1178,19,Female,66.18924095846242,6.592794317068057,0,42.1874342987417,68.66780067283511,8,6,Limited,Bachelor,Very High,7.139069266593297,1,3.51743575605306,Yes,3,Auditory,Poor,Fail,27.20361107550089
STU1179,17,Female,55.032763535867694,1.3531007465797904,2,47.61464206801112,75.16936286131894,3,7,Yes,Bachelor,High,3.6458470615492486,0,3.059968121691531,Yes,5,Kinesthetic,Poor,Fail,28.47145409451915
STU1180,21,Other,60.06677121269948,3.137761828816223,1,92.33303024127777,38.077626432331975,8,4,Limited,PhD,Very High,8.526382156114195,1,3.1105833152543587,No,2,Visual,Poor,Fail,33.61337575118341
STU1181,21,Other,60.49288701539058,6.579939012048446,1,72.78740581661734,93.82007362944248,3,9,Yes,Bachelor,Low,10.556390953630142,2,1.2511567258173129,No,4,Visual,At Risk,Fail,8.215029410355559
STU1182,16,Female,97.55943427049283,1.6474572024987628,0,97.08080187367936,69.87859522782583,7,10,No,High School,Very High,8.126336543073737,5,0.3814392903723962,Yes,7,Auditory,Poor,Fail,29.474381158968885
STU1183,24,Female,87.91678095540706,6.925660844200286,5,53.775280213694074,28.47083873758585,2,6,Yes,PhD,Medium,8.371272792521907,4,2.2334701960215333,No,1,Visual,Poor,Fail,32.048019119823245
STU1184,21,Female,67.512926288764,3.982071512815211,7,58.12166026603059,21.24417982692701,8,7,Limited,High School,Low,9.059767743434575,1,9.604359135652643,Yes,7,Kinesthetic,Poor,Fail,20.806007927441136
STU1185,18,Other,51.98925522048185,2.9292277017382125,2,80.38272593128998,21.273801321109048,10,6,Limited,PhD,Very High,4.767030655562464,5,11.770568917598823,No,9,Kinesthetic,Poor,Fail,28.920630609622293
STU1186,19,Other,88.66096661575935,5.299501973890689,0,70.45314543438212,24.09694337726829,10,2,Limited,Master,High,3.6191122215328018,3,6.176762968410551,No,2,Reading,Poor,Fail,31.629607240756805
STU1187,19,Male,49.43094829650241,2.73111777584766,9,66.9516056267469,92.92926898172911,3,9,Limited,High School,Very High,10.685997135303328,3,9.666274200102098,Yes,5,Kinesthetic,Poor,Fail,25.41500353780854
STU1188,18,Male,52.627733028520204,2.778306871970856,1,70.28948290947477,48.67029837358369,7,9,Yes,Bachelor,Medium,10.619470482328826,1,3.061706455007637,Partial,4,Reading,Poor,Fail,34.967428063233
STU1189,18,Female,61.960803510409065,5.8682111275064255,2,70.88947185935218,43.858602203626134,1,1,Yes,Bachelor,High,7.901788162188369,3,8.208387677867718,No,6,Reading,Poor,Fail,28.733728359742386
STU1190,18,Female,92.8208917511194,2.478657796312863,5,83.60182969431719,53.32365786761342,6,8,Yes,Bachelor,Medium,4.773632076356864,0,10.692476317538173,Partial,1,Auditory,Poor,Fail,24.691071697999234
STU1191,19,Other,47.90720011804662,1.6061811868354008,2,76.76574191205063,52.76572641578832,1,4,Yes,PhD,High,10.35519899449606,0,7.405040363769178,No,1,Auditory,Poor,Fail,24.058394120254974
STU1192,22,Female,47.334051571271566,6.461169023972577,8,97.01199740774477,39.07946205516615,4,8,Limited,Bachelor,Low,4.982204838507407,2,8.41506862948858,Partial,9,Reading,At Risk,Fail,18.15803427601643
STU1193,19,Female,69.63849929831596,6.442968269817854,0,96.35741126395033,27.34624076679607,8,3,No,High School,Medium,10.74823944797481,1,1.2030552080707277,Partial,9,Auditory,Poor,Fail,27.798250137129337
STU1194,24,Other,56.58463246562048,3.980685629654954,6,59.53459947747607,28.690127410032105,4,10,No,High School,Very High,6.813913910659327,0,4.287246554448794,Yes,10,Auditory,Poor,Fail,32.4872631950656
STU1195,16,Other,74.1236764988896,4.213244929303641,9,32.50058266583373,67.93509585817301,3,0,Limited,Master,High,3.5174055185110125,2,0.371571492982707,No,5,Reading,Poor,Fail,35.05448952756717
STU1196,23,Other,67.0982010809934,5.568613006141109,7,30.77523475531091,51.746804131181236,7,7,No,PhD,High,10.351864857282838,0,1.994982792521859,Partial,4,Visual,Poor,Fail,37.829139072768996
STU1197,22,Other,66.09754638107302,4.0741943340994675,8,38.62353834215145,92.19643103329746,4,4,Yes,High School,High,8.045645769502428,3,3.5712476659826633,Partial,2,Reading,Poor,Fail,32.43514457092353
STU1198,17,Male,46.718378229219596,3.33631967175386,7,35.24281792286669,57.09893683901395,8,3,No,Bachelor,Low,5.865222985326501,1,11.439342808373507,Partial,9,Kinesthetic,Poor,Fail,31.460232572049044
STU1199,23,Other,48.46298141499041,7.959153546373966,4,56.135623427960795,60.27932605674788,8,8,Yes,Bachelor,Low,7.076387940551933,2,0.48657694159990106,Yes,8,Auditory,Poor,Fail,19.120280180973268
STU1200,16,Other,89.264714646811,1.1811234228204714,0,33.701221921880204,94.25959850370043,1,8,Yes,High School,High,10.975798672387075,3,5.420827709205094,Partial,2,Kinesthetic,At Risk,Fail,24.996948950797304
STU1201,24,Female,93.15296425430466,4.741823833918885,0,73.74398252959827,60.13125915921563,9,1,Yes,Master,Very High,4.828403023229063,0,9.257211835094639,No,5,Auditory,Poor,Fail,26.038152674306257
STU1202,24,Female,54.08101197311501,7.086904208605282,7,43.312195819669405,60.15855820434486,8,0,Limited,Master,High,3.934102574258062,4,6.085564794810503,Yes,8,Visual,Poor,Fail,25.78761112780251
STU1203,17,Female,46.807630091486146,5.497720329448918,6,65.97757229987113,49.05303842346407,10,7,Yes,High School,Low,10.06311077945211,4,7.035105538512495,Yes,8,Auditory,Poor,Fail,40.31813183742655
STU1204,22,Male,43.20500031607064,7.047386392705907,4,37.21551478436146,76.83294883067305,7,8,Limited,High School,Low,8.595162685738948,5,11.201956716914475,Yes,6,Kinesthetic,Poor,Fail,40.31572115933202
STU1205,18,Other,76.4978568245138,2.690677762837381,9,87.94103460798044,51.37821345213275,9,10,Limited,PhD,Medium,10.829725087424166,4,7.814947658655683,No,2,Reading,Average,Pass,53.949509821205595
STU1206,22,Other,82.92119275001232,2.1759438100819137,2,84.59711797353211,67.06577363199125,6,3,No,PhD,Very High,5.820668228851639,2,9.090297316309544,Yes,1,Kinesthetic,Poor,Fail,28.680236010224373
STU1207,24,Male,62.368599352192334,6.810179095216838,8,57.05410547359767,55.79162749824627,5,10,No,High School,Very High,8.051267712248944,1,0.47392027718835816,No,3,Kinesthetic,Average,Pass,39.6173098515422
STU1208,19,Other,80.78055204943837,3.1529166094836842,3,93.74153327679088,62.29958887727089,3,0,No,Bachelor,High,3.3817899542921577,5,9.547799961142438,Partial,9,Auditory,Poor,Fail,32.014459514585
STU1209,16,Female,82.77752893357157,5.67745858445849,5,42.9990452329764,86.16218393293649,10,6,Limited,High School,Very High,10.62009925606699,3,5.064717052635651,Yes,9,Kinesthetic,Poor,Fail,36.38946692410341
STU1210,17,Male,96.12053688381431,1.181988627312914,10,86.97556936491253,53.098641707415915,6,4,Limited,PhD,Low,4.720652980686655,2,0.23789711753306264,Yes,1,Visual,Poor,Fail,42.583915451183884
STU1211,16,Other,43.89241827010643,6.046705003013398,3,68.20988040636466,38.40622448157268,5,4,Yes,High School,Very High,4.031569223450763,5,10.19487880005065,No,6,Reading,Poor,Fail,20.585288235097075
STU1212,20,Male,51.53750339386479,4.391861192198955,8,53.070604780911836,65.62563403584019,7,4,Limited,Master,High,7.360970263449149,4,11.479716371881857,Partial,10,Reading,Poor,Fail,27.434779235431478
STU1213,20,Male,44.11155925581929,2.148893119283687,3,35.90526544423254,95.00070548333045,0,9,Yes,PhD,Medium,9.704223491335295,1,7.240030547231549,No,1,Auditory,Poor,Fail,22.158415816044993
STU1214,22,Other,92.07963600016663,3.9560317116712405,7,41.991778848542566,75.45696166632145,2,8,No,Master,Medium,4.887906899055753,1,10.666738949376168,Yes,10,Kinesthetic,Poor,Fail,23.204835877514775
STU1215,24,Female,87.55522960201412,5.575549006717628,10,90.40038237489813,44.669059510675595,7,6,Limited,PhD,High,5.101250017827677,2,2.334979939709166,Yes,5,Reading,Average,Pass,45.052655574144204
STU1216,24,Other,74.47852423731034,0.09509127077906943,2,72.48202526342007,97.03950654613571,1,1,Yes,PhD,Low,5.8403469525765015,5,7.246243194298563,Partial,9,Reading,At Risk,Fail,10.533423518239182
STU1217,18,Other,45.01980460307099,5.099736470513036,7,46.59668908775497,47.417352093313205,8,9,Yes,PhD,Medium,10.299825398646297,1,5.39319414470723,Yes,7,Kinesthetic,Poor,Fail,44.60299171626265
STU1218,18,Female,56.39874151922318,4.332726226186195,10,64.70970142188952,98.66032190551576,1,8,Limited,Bachelor,High,9.726189547647166,4,0.439170776944215,Yes,1,Kinesthetic,Poor,Fail,17.26436569246429
STU1219,18,Other,57.86319088351102,1.7622893419738608,2,37.54856688776693,35.35917829251708,8,3,No,PhD,Low,5.428693424094238,2,7.529045058689157,Yes,9,Kinesthetic,At Risk,Fail,22.30434097112599
STU1220,19,Other,73.64459176092502,6.023848591809574,10,36.91897441680149,99.97196274724261,6,4,Yes,Master,Very High,5.296202027137991,3,6.915134583790902,Partial,6,Auditory,Poor,Fail,38.571903176928956
STU1221,23,Other,55.48263364220293,2.427687877065609,4,93.54352561460178,26.072451992688002,3,1,Limited,PhD,High,11.157935169513246,2,0.5382058380362378,Partial,6,Reading,Poor,Fail,18.04010811855688
STU1222,21,Male,44.37759183477729,2.214887452372518,0,62.049940248403644,77.05919053805215,2,2,Limited,Master,High,8.53335167670896,0,2.494146113464647,Yes,3,Kinesthetic,At Risk,Fail,3.472157414646222
STU1223,23,Male,83.84573811119796,3.7697467919945815,5,55.30970077657959,79.23532688366497,7,4,Yes,High School,Low,5.024834845069838,0,3.4743069694465936,Yes,2,Visual,Poor,Fail,21.97994554598879
